,life_satis,y_age,sex,educ,mar_st,occupation,vacation,money,fin_state_change,yj60.4a8,change_job,social_media,preg,physical_activity,alcohol,smoker,depression,health,level_of_trust,num_of_children,is_religious
155,2.0,69.0,1.0,2.0,2.0,4.0,0.0,14200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0
156,3.0,52.0,1.0,4.0,2.0,12.0,2.0,24000.0,4.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0
157,3.0,49.0,2.0,4.0,2.0,12.0,1.0,10600.0,4.0,2.0,1.0,0.0,2.0,99999995.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
158,1.0,30.0,2.0,5.0,1.0,7.0,0.0,9000.0,4.0,2.0,2.0,0.0,2.0,99999995.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0
159,3.0,48.0,1.0,4.0,4.0,12.0,2.0,27000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0
160,3.0,69.0,2.0,4.0,5.0,4.0,0.0,13800.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0
161,4.0,71.0,1.0,5.0,2.0,4.0,0.0,19700.0,4.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0
162,2.0,71.0,2.0,5.0,2.0,4.0,0.0,19000.0,4.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0
163,1.0,65.0,1.0,4.0,2.0,4.0,0.0,13600.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0
164,1.0,64.0,2.0,4.0,2.0,4.0,0.0,11200.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0
165,4.0,30.0,2.0,6.0,3.0,11.0,0.0,15000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0
166,1.0,71.0,2.0,5.0,2.0,4.0,0.0,11200.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0
167,2.0,73.0,2.0,6.0,2.0,4.0,0.0,11500.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
168,3.0,73.0,1.0,6.0,2.0,4.0,0.0,15200.0,3.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0
169,4.0,50.0,2.0,4.0,2.0,12.0,1.0,21000.0,3.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0
170,1.0,54.0,1.0,4.0,2.0,12.0,1.0,70000.0,4.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,4.0,2.0,2.0,3.0
171,4.0,30.0,1.0,6.0,1.0,12.0,2.0,50000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0
172,1.0,70.0,2.0,4.0,5.0,4.0,0.0,15600.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0
173,3.0,80.0,2.0,2.0,5.0,4.0,0.0,14700.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0
174,4.0,48.0,2.0,5.0,3.0,12.0,2.0,30000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0
175,2.0,27.0,2.0,4.0,1.0,12.0,1.0,18000.0,3.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,99999999.0,1.0,2.0
176,3.0,79.0,2.0,2.0,5.0,4.0,0.0,15431.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0
177,4.0,64.0,2.0,4.0,5.0,4.0,0.0,16490.0,4.0,2.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0
178,4.0,63.0,2.0,5.0,5.0,12.0,1.0,16000.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
179,3.0,51.0,2.0,4.0,4.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,99999995.0,0.0,1.0,2.0,3.0,3.0,1.0,3.0
180,2.0,50.0,1.0,4.0,2.0,12.0,2.0,12000.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0
181,3.0,84.0,1.0,3.0,5.0,4.0,0.0,20000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0
182,4.0,60.0,2.0,4.0,2.0,4.0,0.0,10300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0
183,4.0,63.0,1.0,4.0,2.0,12.0,1.0,22300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
184,2.0,66.0,2.0,4.0,5.0,4.0,0.0,10000.0,99999997.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0
185,3.0,35.0,1.0,3.0,4.0,12.0,2.0,20000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0
186,2.0,52.0,2.0,5.0,2.0,12.0,1.0,18000.0,3.0,2.0,2.0,2.0,2.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0
187,3.0,68.0,2.0,5.0,5.0,4.0,0.0,18000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0
188,2.0,33.0,1.0,5.0,1.0,3.0,0.0,10000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0
189,2.0,54.0,2.0,6.0,5.0,12.0,1.0,28000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
190,2.0,62.0,2.0,6.0,2.0,4.0,0.0,11860.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0
191,3.0,72.0,2.0,5.0,5.0,4.0,0.0,12943.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
192,4.0,85.0,2.0,5.0,5.0,4.0,0.0,22020.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,1.0,2.0
193,2.0,82.0,2.0,3.0,5.0,4.0,0.0,19000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
194,1.0,68.0,2.0,5.0,5.0,4.0,0.0,14200.0,5.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,5.0,3.0,2.0,1.0
195,2.0,56.0,2.0,6.0,2.0,12.0,1.0,29200.0,5.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0
196,1.0,56.0,1.0,4.0,2.0,8.0,0.0,12130.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0
197,4.0,64.0,2.0,5.0,2.0,12.0,1.0,31280.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0
198,4.0,62.0,1.0,4.0,2.0,4.0,0.0,15100.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
199,4.0,33.0,1.0,6.0,2.0,12.0,1.0,33000.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
200,3.0,68.0,2.0,4.0,5.0,4.0,0.0,16000.0,4.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0
201,3.0,59.0,2.0,4.0,3.0,4.0,0.0,10001.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0
202,3.0,34.0,2.0,5.0,4.0,12.0,1.0,24000.0,3.0,2.0,1.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
203,4.0,79.0,2.0,2.0,5.0,4.0,0.0,19406.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0
204,4.0,57.0,1.0,6.0,2.0,12.0,2.0,35000.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0
205,4.0,57.0,2.0,6.0,2.0,12.0,1.0,43900.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0
206,4.0,55.0,2.0,4.0,2.0,4.0,0.0,10324.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
207,4.0,58.0,2.0,5.0,2.0,12.0,1.0,28500.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
208,4.0,61.0,1.0,3.0,2.0,4.0,0.0,10127.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
209,1.0,60.0,1.0,4.0,2.0,4.0,0.0,9380.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
210,2.0,55.0,2.0,5.0,2.0,12.0,1.0,28603.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
211,1.0,34.0,1.0,3.0,4.0,13.0,0.0,11000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0
212,4.0,49.0,2.0,5.0,2.0,11.0,0.0,15000.0,3.0,2.0,2.0,2.0,2.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
213,3.0,53.0,2.0,2.0,5.0,7.0,0.0,9700.0,3.0,2.0,2.0,0.0,2.0,99999995.0,0.0,2.0,2.0,3.0,3.0,6.0,2.0
214,4.0,58.0,2.0,6.0,2.0,13.0,0.0,23000.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
215,3.0,59.0,1.0,4.0,2.0,13.0,0.0,120000.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
216,4.0,64.0,2.0,6.0,2.0,12.0,2.0,42500.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0
217,3.0,60.0,1.0,6.0,2.0,13.0,0.0,45000.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
218,3.0,56.0,2.0,4.0,4.0,12.0,1.0,9000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
219,3.0,65.0,2.0,4.0,4.0,4.0,0.0,12600.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
220,99999999.0,70.0,2.0,4.0,5.0,4.0,0.0,15000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0
221,3.0,86.0,2.0,1.0,5.0,4.0,0.0,19000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0
222,4.0,64.0,2.0,5.0,5.0,4.0,0.0,18189.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0
223,4.0,38.0,2.0,6.0,2.0,12.0,1.0,45000.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0
224,2.0,62.0,2.0,4.0,5.0,4.0,0.0,12000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
225,2.0,32.0,1.0,5.0,1.0,12.0,1.0,37000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0
226,2.0,26.0,2.0,6.0,1.0,12.0,2.0,20000.0,5.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0
227,3.0,56.0,1.0,4.0,1.0,9.0,0.0,10000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0
228,4.0,64.0,1.0,4.0,3.0,12.0,1.0,65100.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
229,4.0,46.0,2.0,4.0,2.0,12.0,1.0,0.0,5.0,2.0,1.0,1.0,2.0,6.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0
230,3.0,67.0,2.0,5.0,2.0,4.0,0.0,25005.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
231,4.0,67.0,1.0,6.0,2.0,4.0,0.0,30120.0,3.0,2.0,2.0,2.0,0.0,6.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0
232,3.0,66.0,1.0,6.0,2.0,4.0,0.0,14069.0,3.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
233,4.0,61.0,2.0,5.0,2.0,4.0,0.0,14658.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
234,4.0,67.0,1.0,4.0,2.0,4.0,0.0,15688.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0
235,4.0,68.0,2.0,4.0,2.0,4.0,0.0,17530.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0
236,4.0,56.0,2.0,5.0,2.0,12.0,2.0,36897.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0
237,5.0,56.0,1.0,4.0,2.0,12.0,1.0,80000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0
238,3.0,73.0,2.0,5.0,4.0,4.0,0.0,16900.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
239,3.0,61.0,2.0,6.0,5.0,12.0,1.0,32500.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0
240,2.0,29.0,1.0,6.0,1.0,8.0,0.0,10000.0,5.0,2.0,1.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0
241,4.0,36.0,1.0,6.0,2.0,12.0,1.0,50000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
242,3.0,82.0,2.0,6.0,2.0,4.0,0.0,30000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0
243,4.0,86.0,1.0,6.0,2.0,4.0,0.0,24000.0,2.0,2.0,99999999.0,1.0,0.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0
244,4.0,88.0,2.0,1.0,5.0,4.0,0.0,27800.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0
245,4.0,52.0,2.0,6.0,1.0,12.0,1.0,41700.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0
246,4.0,25.0,1.0,6.0,1.0,12.0,2.0,21000.0,4.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
247,3.0,56.0,2.0,4.0,5.0,4.0,0.0,53244.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0
248,3.0,67.0,2.0,5.0,5.0,12.0,1.0,31103.0,4.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0
249,4.0,38.0,1.0,6.0,4.0,12.0,1.0,35000.0,4.0,2.0,2.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0
250,2.0,63.0,2.0,4.0,3.0,4.0,0.0,16205.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0
251,3.0,54.0,2.0,4.0,1.0,9.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0
252,3.0,51.0,1.0,4.0,4.0,12.0,1.0,27000.0,4.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,0.0,4.0
253,3.0,60.0,2.0,6.0,3.0,4.0,0.0,17938.0,4.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0
254,4.0,74.0,2.0,5.0,5.0,4.0,0.0,18096.0,3.0,2.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0
255,4.0,93.0,1.0,3.0,5.0,4.0,0.0,27105.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0
256,2.0,82.0,2.0,4.0,5.0,4.0,0.0,25000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,5.0,2.0,1.0,1.0
257,3.0,80.0,2.0,4.0,5.0,4.0,0.0,22000.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0
258,3.0,77.0,2.0,4.0,5.0,4.0,0.0,21000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0
259,4.0,44.0,2.0,6.0,2.0,12.0,1.0,60000.0,4.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0
260,4.0,63.0,2.0,5.0,5.0,4.0,0.0,16000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0
261,2.0,56.0,2.0,4.0,2.0,4.0,0.0,16800.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0,99999999.0,2.0,2.0,1.0
262,4.0,79.0,1.0,4.0,5.0,4.0,0.0,23200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0
263,4.0,90.0,2.0,4.0,5.0,4.0,0.0,26000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0
264,2.0,56.0,2.0,5.0,2.0,4.0,0.0,9200.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
265,4.0,55.0,1.0,4.0,2.0,12.0,1.0,23000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0
266,2.0,55.0,1.0,5.0,5.0,12.0,1.0,15000.0,4.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0
267,3.0,27.0,2.0,5.0,2.0,9.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,5.0
268,2.0,66.0,2.0,4.0,5.0,4.0,0.0,15000.0,5.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0
269,4.0,85.0,2.0,6.0,5.0,4.0,0.0,22000.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,2.0
270,2.0,48.0,2.0,5.0,3.0,12.0,1.0,15000.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0
271,2.0,29.0,1.0,4.0,4.0,12.0,1.0,35000.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
272,3.0,57.0,2.0,5.0,4.0,4.0,0.0,14000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
273,4.0,36.0,2.0,6.0,2.0,13.0,0.0,99999998.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
274,2.0,57.0,2.0,5.0,3.0,13.0,0.0,26000.0,99999997.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
275,4.0,75.0,2.0,6.0,5.0,4.0,0.0,20700.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
276,99999997.0,41.0,2.0,4.0,4.0,12.0,2.0,16000.0,4.0,2.0,99999997.0,1.0,0.0,99999995.0,1.0,99999998.0,2.0,3.0,3.0,0.0,99999998.0
277,2.0,73.0,1.0,4.0,2.0,4.0,0.0,11200.0,4.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0
278,2.0,68.0,2.0,2.0,3.0,4.0,0.0,13400.0,4.0,2.0,2.0,0.0,0.0,99999995.0,1.0,99999998.0,2.0,3.0,2.0,2.0,2.0
279,2.0,56.0,2.0,4.0,2.0,12.0,1.0,17300.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0
280,2.0,58.0,1.0,4.0,2.0,12.0,2.0,13000.0,5.0,2.0,99999997.0,0.0,0.0,99999995.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0
281,3.0,62.0,2.0,4.0,5.0,12.0,1.0,24000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
282,2.0,37.0,1.0,4.0,4.0,12.0,2.0,18000.0,4.0,2.0,99999997.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0
283,3.0,59.0,2.0,5.0,4.0,12.0,2.0,28000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
284,3.0,34.0,1.0,5.0,2.0,12.0,2.0,31000.0,3.0,2.0,99999997.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,1.0,99999997.0
285,3.0,63.0,2.0,5.0,3.0,4.0,0.0,13000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0
286,2.0,69.0,2.0,4.0,5.0,4.0,0.0,25000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0
287,1.0,59.0,2.0,5.0,1.0,4.0,0.0,16424.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,2.0,3.0,0.0,4.0
288,1.0,70.0,2.0,4.0,5.0,4.0,0.0,15000.0,5.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,2.0,2.0
289,1.0,43.0,2.0,4.0,3.0,11.0,2.0,31500.0,5.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
290,2.0,53.0,2.0,5.0,2.0,12.0,1.0,22000.0,4.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0
291,3.0,48.0,1.0,3.0,2.0,12.0,2.0,25000.0,5.0,2.0,1.0,0.0,0.0,99999998.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0
292,4.0,59.0,2.0,4.0,5.0,4.0,0.0,13200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,2.0,2.0
293,4.0,85.0,2.0,1.0,5.0,4.0,0.0,26000.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0
294,4.0,65.0,1.0,5.0,2.0,4.0,0.0,12500.0,2.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0
295,4.0,59.0,2.0,4.0,2.0,4.0,0.0,13500.0,2.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0
296,4.0,40.0,1.0,4.0,1.0,12.0,2.0,35000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0
297,4.0,34.0,1.0,4.0,1.0,12.0,2.0,35000.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0
298,2.0,77.0,2.0,5.0,5.0,4.0,0.0,16000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,1.0,2.0
299,1.0,70.0,2.0,4.0,2.0,4.0,0.0,8419.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,4.0,3.0,2.0,2.0
300,2.0,65.0,1.0,4.0,2.0,4.0,0.0,12724.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0
301,1.0,37.0,2.0,4.0,3.0,8.0,0.0,5500.0,4.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0
302,3.0,65.0,2.0,4.0,2.0,4.0,0.0,12780.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0
303,3.0,66.0,1.0,5.0,2.0,4.0,0.0,18492.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0
304,1.0,53.0,2.0,4.0,4.0,12.0,1.0,10500.0,4.0,2.0,1.0,0.0,2.0,99999995.0,0.0,2.0,1.0,4.0,3.0,2.0,2.0
305,2.0,62.0,2.0,4.0,2.0,4.0,0.0,12950.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0
306,3.0,66.0,1.0,4.0,2.0,4.0,0.0,18200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0
307,5.0,66.0,2.0,5.0,1.0,12.0,1.0,47700.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
308,5.0,34.0,1.0,4.0,2.0,12.0,1.0,37200.0,3.0,2.0,2.0,1.0,0.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0
309,3.0,71.0,1.0,5.0,2.0,4.0,0.0,17300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0
310,2.0,68.0,2.0,5.0,2.0,4.0,0.0,15800.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0
